itemType,reviewId,productId,productUrl,productName,authorId,submissionTime,rating,text,title,badges,negativeFeedback,positiveFeedback,recommended,userNickname,syndicationSource,externalSource,photos
Review,382969975,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",0c8f738db926c1d4a91b6abcce5bb7038733d7d04c6557cab7286f84c481f45db3de825b42c134e56cefaa79af022f6a,2025-04-23,5,excelente producto,,['VerifiedPurchaser'],0,0,,Eduar,,bazaarvoice,[]
Review,379415102,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",91f7897ae488aaffa345a5426169c7228ddc3532bcbfeb57383f79ee9e443cf12ff804f36354ba590c84e379c5e074ab,2025-03-20,5,Works great good taste,,['VerifiedPurchaser'],0,0,,Breanna,,bazaarvoice,[]
Review,314170523,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",6bz45eoc66fb2o2h76bmndcwq,2024-07-11,5,"This is the best creatine I've ever used!  It mixes well, has no unusual aftertaste, and causes me zero gastric discomfort. Over the last 25 years I've used nearly every creatine on the market, and Optimum's micronized creatine is BY FAR the best. It's also a hell of a value!",Best Creatine on the Market!!!,"['VerifiedPurchaser', 'VerifiedPurchaser']",1,0,True,Cat427,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,320391750,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",sy1bsggdtxbsrfqwdq0xljwi5,2024-10-03,5,It's creatine. Not much to say. Take 5g every day and you're good to go.,It's creatine,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,KevinM,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,320011983,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",h7lmwl7d25pfvmk3y06hyyfaf,2024-09-27,5,Used this stuff for years. I just put 1 teaspoon in my water a day. Perfect product.,Perfect for adding to water daily,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,Gerrit,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,352029425,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",36077c556b0f6e2fafbaa67a712d8425aca07e328632a34e24016cf643e7c2faa8450e9f7060327d8414a3a27611ccef,2024-07-24,5,"This creatine it's very good, I recommended this product",Good product,['VerifiedPurchaser'],0,0,,Carlos,,bazaarvoice,[]
Review,361054025,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",7cbe6ff04a2467c0b82633e94a957669cffb05d2270605547a291f39140d133f10dc58ad09e55945062f3ee2684adce2,2024-10-22,5,I used to drink other but this one I really like it!!,Really good,['VerifiedPurchaser'],0,0,,jeffry,,bazaarvoice,[]
Review,362019520,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",00fa45b7858e11901f597df7da4680ec3ce669061fdb5be1a842b7b97f178cf38e7b38e4662b75e310b0b81cde92abd8,2024-11-01,5,yeah pretty good stuff this is! came quickly time to get the gains,perfect,['VerifiedPurchaser'],0,0,,,,bazaarvoice,[]
Review,323196193,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",3a45pitah5ioard8394y2g3l8,2024-10-29,5,"Love to buy in bulk, glad it comes in a larger size.  Get it and forget it.",A staple supplement,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,Derek B,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,316438147,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",ldeuc4x8txulncxbs7ddnnh3p,2024-08-12,4,Its mixes okay. Wish they had the two pounder in stock more often though.,#1 supplement,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,For the pump,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,359754330,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",c8163a877b9a72184ffa5e266e927bb95dd4776762fa322f38eba356c75f6697d9a556f20bf967fe11967f60460090c2,2024-10-09,5,"Very good product, using for years",Optimum quality,['VerifiedPurchaser'],0,0,,Marllon,,bazaarvoice,[]
Review,315635318,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",m8o3mmhwrobuwjcec6uj1avvd,2024-08-01,5,This creatine works great!! I am able to get more reps during my workout.,Great creatine,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,Shelley,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,319990995,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",t8mfzhplonmu0xengvyevnd9j,2024-09-27,5,"Mixed very easily with water. There's no taste as advertised, I'm very satisfied.",Solid Creatine,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,Ryle,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,315560904,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",p1algf3dpevc8hoza19eb80ie,2024-07-31,5,Mixes well and does what it's intended to do. Would recommend,Creatine,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,Wick,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,371762915,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",3e39083e5c0a3fa2da63161e7c50daeeed7009f3e9ec74b0052dc24c22ef0e9e48733a7b901630989bce58ae742458a0,2025-01-11,2,Doesn't come with scoop,Don't forget your scale,['VerifiedPurchaser'],0,0,,Ryan,,bazaarvoice,[]
Review,344468005,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",z69d2lvcydzq8cv5iyyf3vc8e8,2025-04-25,4,"It truly is flavorless and I'm starting to see a difference in my workouts after just a few weeks of consistent use, however it does NOT dissolve in cold liquids. I was trying to drink it with just water and while it tastes like nothing, you can feel the grains in your teeth so I highly suggest mixing it in a smoothie or protein shake, otherwise it's great! I will definitely continue to buy and use it.","Truly flavorless, but does not dissolve",[],0,0,True,Runninggirl,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,319342921,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",527266e47ae3c9fb763db6ad46128648d06041aca50f4cdf5cb38f55c5e00db8a612cc1278016e33504496067d842faa,2023-09-30,5,"it arrived on time and in good shape. i have no complaints about the product and i will be ordering again! i will say that if you are new to using creatine, after the loadig phase, you only need to take a teaspoon of creatine everyday according to research!",great product!,['VerifiedPurchaser'],0,0,,Ethan,,bazaarvoice,[]
Review,335907468,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",56004de4cb29bc1e2f3cfc358e10577039c088e2a8fd05f1af4d670cfd65c79a07e4ed2f97f9d4e7756d474b4412fba0,2024-02-17,1,"I purchased this Creatine Powder in early December 2023.
It expired in June of 2023. 
The expiration stamp is hard to read. But it's on the bottom. 
Now I understand why this was the cheapest per ounce that I could find for this exact type of Creatine. 
It's been just over 2 months. 
Walmart usually honors refunds up to 3 months.
I was just about to open this when I read the date.
I haven't opened it yet.
I will attempt a refund.
Reputable sources say this form of Creatine is ""probably"" still good. It depends on the conditions it was stored in for the YEARS it was stored. But I have no way to know how it was stored the whole time before I got it. 
$50 for something that only ""might"" still be a viable product is money wasted.","Expired Creatine only ""might"" still be good.",['VerifiedPurchaser'],0,0,,JACOB,,bazaarvoice,[]
Review,264557188,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",01a54db335295cbb9ff26e5406232672a8e978e798d1f7ea3bb19d6be11d5e03f73d228d5cac02f3f4917e5ae415cde6,2021-07-04,5,"I put a spoon full of powder in my mouth, and wash it down by drinking water. It disolves quickly. I noticed I gained a couple pounds without looking more fat. I'm quite sure because I even dieted more than usual. I did notice this made me a lot more thirsty the past couple weeks I've been taking it. So I'm guessing it's just water retention in the muscles. It looks better than before so I'm happy with it. I exercise probably 4-5 hours a week even before taking it. I'm guessing it will work for everyone different, I just want to share my experience.",I like it so far,['VerifiedPurchaser'],0,0,True,Nicholas,,bazaarvoice,[]
Review,276347677,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",9e17ed94db22fa9584ae1c492f3f388bcfc73192360141a1bbe2117f68902336b3e88e649361bc7dfbc5c847f19284d6,2022-02-23,2,"This powder does not mix well at all. There's always a large amount of the mixture at the bottom of my drinks no matter how much water I use. The only thing that helps a little is leaving it in the refrigerator for a few hours which is rather an inconvenience.

Very disappointing, especially for such a well-established supplement company.",Doesn't Mix Well-Disappointing,['VerifiedPurchaser'],0,0,False,C,,bazaarvoice,[]
Review,34577060,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",9107e9741d961c72c18456b68339ee46,2014-08-12,4,"First time using this in its pure form and u can feel it start work ..you dont get fatigue ,more energy to push that last rep out and recovery time is better..I just
use 5g a day (1tsp) just put a scoop in your mouth and mix it in your mouth with pre-workout or juice etc..workout and non workout days ..You can load for a week or just jump in loading just helps saturate the muscles faster at end day if u dont put in 100% in gym you not going get results!! Get a bottle u got nothing lose at 12$ for 28days supply (5g a day)",Made with Creapure!!!!,"['VerifiedPurchaser', 'Staff']",0,0,True,card88,,bazaarvoice,[]
Review,351274084,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",4d1dd4357b716125ba47605bf9421765,2024-07-19,5,No bitter taste and dissolves well in a bottle of water.,Easy way to get creatine in.,['VerifiedPurchaser'],0,0,,Wendy828,,bazaarvoice,[]
Review,314511612,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",lfu04ckug6ls14rbllmufe97s,2024-07-17,5,Great product at a very competitive time for price,Exactly what you need,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,False,Aidan,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,347506860,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",538efacef9f08754987c56c5d487ab901f836fabfbd22674c9258e0b09021b92f48f82c226a5d0c68b265e1d9d01891c,2024-06-18,5,Perfect high quality product,,['VerifiedPurchaser'],0,0,,Joe,,bazaarvoice,[]
Review,315316407,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",6rje8zf8noybol5bx2pi2ezhj,2024-07-28,5,"This is my go to creatine. Very happy with this product, going to keep purchasing",My go to,"['VerifiedPurchaser', 'VerifiedPurchaser']",0,0,True,TinaE,"{'contentLink': None, 'logoImageUrl': None, 'name': 'optimumnutrition.com'}",bazaarvoice,[]
Review,350301831,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",b4ac86fa2625958576ad703011931797f17daa160f375adb81dfd5b00cf7ec6a9d08d03f6aed34eaefc260a10c76155c,2024-07-13,5,Felt like I reached a new level in my workouts.,Awesome!,['VerifiedPurchaser'],0,0,,Daniel,,bazaarvoice,[]
Review,343718084,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",5c80923f0640ef72494f043c04e9bb30,2024-05-06,5,lasts about a month woth daily shake,good price,['VerifiedPurchaser'],0,0,,,,bazaarvoice,[]
Review,343230128,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",b19aa3ec655915747f3794fe1a86a7569b7e3e537f71da50f7de018bb62173cfd4b9fffc60058f8d515d59fdd09044a0,2024-05-01,5,The best product and price,Best product,['VerifiedPurchaser'],0,0,,Arnaldo,,bazaarvoice,[]
Review,359099320,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",f62d5692016465e74b917392ec64d822bdb8fcd2ba3da357e25bd20662b0b89080df5894ff8ad41d60c00ae4cf0e3014,2024-10-02,5,I've used it for years,I've used it for years,['VerifiedPurchaser'],0,0,,Marven,,bazaarvoice,[]
Review,354202047,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",18ae69dbaf49432add10bf77a40c21d8224e9cc6716a78b25d3d8867a7973a8e7242b981d5d462d71229c4f4fa260349,2024-08-14,4,Good,Good Creatine,['VerifiedPurchaser'],0,0,,Diegoyco,,bazaarvoice,[]
Review,358952162,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",0052bcc7bf8be113442d86c1e017b5ce0a41d2bffe265637c998f87046b1f9b1dcf3666a51e08c3a3b94ecc02443e401,2024-10-01,4,Son likes the taste,Good product,['VerifiedPurchaser'],0,0,,Angela,,bazaarvoice,[]
Review,267295337,17235783,https://www.walmart.com/ip/Optimum-Nutrition-Micronized-Creatine-Powder-Unflavored-60-Servings/17235783?classType=VARIANT&athbdg=L1103,"Optimum Nutrition, Micronized Creatine Powder, Unflavored 60 Servings",fcf17d85f4a77641ffaf3c29a6864b2742872a875d80d0518b84a7559a168d02bff27bf9e6de41a1131d47cf01a241ae,2021-08-11,1,"Price is right, but it is cheap.  The Creatine DOES NOT dissolve, I tried it in water (cold,hot) sport drink and nothing it will not dissolve.",Teribble,"['VerifiedPurchaser', 'Staff']",0,1,False,Elain,,bazaarvoice,[]
